10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
10	1
11	1
11	1
11	1
11	1
11	1
11	1
11	1
11	1
11	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
12	1
13	1
13	1
13	1
13	1
14	1
14	1
14	1
14	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
15	1
16	1
16	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
18	1
20	1
20	1
20	1
20	1
20	1
20	1
20	1
20	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
21	1
22	1
22	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
24	1
26	1
27	1
27	1
27	1
27	1
27	1
27	1
27	1
27	1
27	1
27	1
27	1
27	1
27	1
28	1
28	1
28	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
30	1
33	1
33	1
33	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
36	1
39	1
39	1
39	1
39	1
39	1
4	1
4	1
4	1
4	1
4	1
4	1
40	1
42	1
42	1
42	1
42	1
42	1
42	1
42	1
42	1
42	1
42	1
42	1
45	1
45	1
45	1
45	1
45	1
47	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
48	1
5	1
54	1
54	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
60	1
60	1
60	1
60	1
60	1
60	1
60	1
60	1
60	1
60	1
60	1
60	1
60	1
7	1
7	1
7	1
7	1
7	1
72	1
8	1
8	1
8	1
8	1
8	1
8	1
8	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
9	1
DurationOfCreditInMonths	1
